区域,RCOD,AD,RBOD,RTP,RTN,Wetsludge
华北地区,0.916541353,0.911944444,0.971803279,0.878253119,0.725666667,1710
华北地区,0.885215054,0.913127753,0,0,0,49
华北地区,0.858590308,0.851230769,0.964454545,0.718446602,0.449230769,2850
华北地区,0.973293769,0.978748044,0.992538976,0.97960942,0.90223301,30014
华北地区,0.947435897,0.978095238,0.981803797,0.966316794,0.785278276,25705
华北地区,0.934070796,0.959180064,0.954368421,0.965997323,0.88170564,39582
华北地区,0.937611408,0.930473934,0.959145729,0.931618759,0.759780622,13307
华北地区,0.721367521,0.828802395,0,0,0,0
华北地区,0.915983607,0.967402402,0.945446429,0.860337553,0.848780488,2707
华北地区,0.895894428,0.978008929,0.973150685,0.86525922,0.805922166,3014
华北地区,0.908923077,0.945232068,0.960448718,0.330551627,0.524778761,233
华北地区,0.947076462,0.942455574,0.977723577,0.956662665,0.805255255,13747
华北地区,0.879457364,0.985203252,0.895135135,0,0,0
华北地区,0.950731707,0.945480549,0.924015748,0.546129032,0.733333333,0
华北地区,0.942244224,0.960717781,0.964090909,0.79841954,0.766240409,3479
华北地区,0.908235294,0.906362153,0.907804878,0.707777778,0.830642955,21064
华北地区,0.941052632,0.958640777,0.939303483,0.894026549,0.84701897,6758
华北地区,0.935284281,0.986811594,0.953265306,0.915104167,0.829479769,3240
华北地区,0.866812227,0.507359551,0.915466667,0.669090909,0.516774194,299
华北地区,0.952488688,0.974551495,0.958,0.918543046,0.851590595,35982
华北地区,0.905821918,0.977596685,0.84037037,0.857114625,0.757509158,2804
华北地区,0.930625,0.983688761,0.941363636,0.934018692,0.785958904,4614
华北地区,0.916603774,0.943555556,0.89,0.908908686,0.769607843,612
华北地区,0.923137255,0.990810811,0.961666667,0.831257209,0.802293578,954
华北地区,0.921104536,0.977111111,0.969444444,0.696305732,0.770993377,6072
华北地区,0.933164557,0.977470588,0.95852459,0.947400347,0.813099042,2112
华北地区,0.918796992,0.971273764,0.935869565,0.709655938,0.73010279,5065
华北地区,0.787437186,0.520904977,0.59,0.657777778,0.596932515,2845
华北地区,0.873777778,0.856850829,0.92037037,0.862997658,0.720063191,6145
华北地区,0.930260047,0.996005874,0.922777778,0.916785714,0.840151515,5979
华北地区,0.925058005,0.992903226,0.977358491,0.959219089,0.867523364,25806
华北地区,0.884444444,0.93876,0.957218543,0.800909091,0.76585736,3440
华北地区,0.83935743,0.945611511,0.92804878,0.959701493,0.792834395,569
华北地区,0.812560386,0.968709677,0.943821138,0.865736041,0.861944778,18
华北地区,0.910364146,0.995017986,0.963550725,0.903278689,0.907188498,503
华北地区,0.890641711,0.822490494,0.24,0,0,1740
华北地区,0.881666667,0.864052632,0.914772727,0.755882353,0,5100
华北地区,0.901785714,0.980834455,0.937155172,0.946675532,0.872470588,1079
华北地区,0.871052632,0.893800905,0.88952381,0.554320988,0,399
华北地区,0.925,0.838762136,0.927777778,0.663422819,0.656854839,2623
华北地区,0.925448029,0.973133333,0.956107784,0.880176211,0.873913043,8779
华北地区,0.924652778,0.981163265,0.950606061,0.927209302,0.940106007,11896
华北地区,0.939159292,0.965447898,0.984064516,0.980908033,0.83268945,7227
华北地区,0.953869048,0.993793103,0.968211921,0.951660517,0.962557078,4724
华北地区,0.819101124,0.848333333,0.808333333,0.884565916,0.611111111,445
华北地区,0.919666667,0.993353808,0.965305164,0.947217538,0,3940
华北地区,0.949126638,0.960507813,0.988390805,0,0,503
华北地区,0.920843672,0.979006623,0.927896996,0.899611399,0.649721559,1740
华北地区,0.946116505,0.9894,0.940900901,0.748747592,0.687153652,5100
华北地区,0.913973799,0.99483816,0.87325,0.895602837,0.804035088,1079
华北地区,0.952878465,0.975479452,0.923650794,0.949748744,0.798927614,399
华北地区,0.924649299,0.982795031,0.955111111,0.92310536,0.799264706,2623
华北地区,0.924864865,0.981866405,0.956410256,0.721712538,0.788322368,8779
华北地区,0.69787234,0.959591837,0.624666667,0.81512605,0.618644068,11896
华北地区,0.960232945,0.990733945,0.96953125,0.928996692,0.752229299,7227
华北地区,0.960232945,0.990733945,0.96953125,0.928996692,0.752229299,4724
华北地区,0.943133803,0.928365696,0.888571429,0.882560706,0,445
华北地区,0.909364548,0.897316176,0,0,0,3940
华北地区,0.933413462,0.933571429,0.918376068,0.781940701,0.630340557,17792
华北地区,0,0,0,0,0,0
华北地区,0.869811321,0.961318681,0.877321429,0.397368421,0.420289855,649
华北地区,0.916450216,0.983047619,0.91137931,0.890909091,0.823611111,1876
华北地区,0.829834254,0.878355556,0.909448819,0.726315789,0.825735294,903
华北地区,0.902919708,0.595223301,0.916931217,0.824099723,0,1942
华北地区,0.903389831,0.584741036,0.916931217,0.824099723,0,6555
华北地区,0.874366197,0.579222222,0.937804878,0.453543307,0.575977654,6555
华北地区,0.893382353,0.942219512,0.961213873,0.911386139,0.858719647,9001
华北地区,0.863157895,0.939578313,0.947578947,0.663225806,0,1076
华北地区,0.924129353,0.984404255,0.950059524,0.905198777,0.835892857,451
华北地区,0.784773663,0.884366197,0.944,0,0,13404
华北地区,0.919668737,0.96118068,0.944032258,0.747634069,0.824180328,36798
华北地区,0.92,0.930305344,0.940227273,0.930153322,0.815711645,4116
华北地区,0.953212291,0.931857708,0.944556962,0.928336079,0.6968523,2998
华北地区,0.909324759,0.959875622,0.94300813,0.92961165,0.863666667,5137
华北地区,0.885714286,0.988199234,0.881052632,0.903069054,0.879333333,356
华北地区,0.910382514,0.837408257,0.905217391,0.9,0.622324159,508
华北地区,0.899270073,0.975831266,0.951792453,0.939556962,0,4023
华北地区,0.928994083,0.903102041,0.968995816,0.898684211,0.816481069,9840
华北地区,0.942191781,0.968558559,0.954363636,0.773846154,0.907045455,2539
华北地区,0.940855107,0.972220779,0.925862069,0.898858075,0.676061776,3748
华北地区,0.896153846,0.964415954,0.91443299,0.591836735,0.782677165,484
华北地区,0.872803347,0.949855596,0.917927928,0.608267717,0.844963504,345
华北地区,0.908978328,0.904107143,0.922556391,0.723512748,0.677564103,400
华北地区,0.946938776,0.959523142,0.945016077,0.661589404,0.939814815,5456
华北地区,0.853777778,0.869931741,0.854666667,0.7,0.881647059,786
华北地区,0.913857678,0.949393064,0.9,0.852238806,0.728051392,1211
华北地区,0.949782609,0.986259414,0.917751479,0,0.910141207,1375
华北地区,0.935387674,0.969650655,0.858510638,0.763380282,0.761488673,1002
华北地区,0.853289474,0.941048951,0.772289157,0.608583691,0,2501
华北地区,0.880769231,0.972,0.842857143,0.944956772,0.963768116,3555
华北地区,0.933723197,0.975079365,0.92173913,0.80929878,0.842857143,3596
华北地区,0.593630573,0.516319444,0.77029703,0.588086643,0.408306709,3076
华北地区,0.831718062,0.900385852,0.594,0.85,0.920634921,2.76
华北地区,0.873469388,0.823959732,0.919565217,0.818450185,0.787532468,2310
华北地区,0.897330097,0.832339332,0.866906475,0.898464912,0.845,326
华北地区,0.786111111,0.867470588,0.882407407,0.857091562,0.712623762,672
华北地区,0.852905199,0.971446991,0.927522936,0.882477341,0.73951049,319
华北地区,0,0,0,0,0,491
华北地区,0.932343234,0.982507463,0.942965779,0.692038835,0.488888889,0
华北地区,0.93372549,0.995380658,0.936666667,0.853316327,0.715526802,22207
华北地区,0.943320611,0.988322884,0.949420849,0.901783439,0.82388724,1211
华北地区,0.879876161,0.961103352,0.914173228,0.745378151,0.816205534,116
华北地区,0.924849699,0.89159292,0.915,0.866240876,0.788833333,474
华北地区,0.897482838,0.917230047,0.952920962,0.320378151,0.697931034,956
华北地区,0.953745318,0.955524345,0.957195122,0.9159,0.938264739,1643
华北地区,0.813294798,0.971531792,0.914173228,0,0,256
华北地区,0.830964467,0.865511222,0.866165414,0.677181208,0.421383648,84
华北地区,0.920274914,0.980140845,0.916363636,0.588888889,0.877631579,1082
华北地区,0.855063291,0.494213836,0.855782313,0.2,0.455333333,362
华北地区,0.940909091,0.892792208,0.912235294,0.52443609,0.434860051,2830
华北地区,0.90418251,0.968461538,0.938152174,0.914903846,0.720554273,293
华北地区,0.8865,0.848298755,0.87721519,0.736666667,0.925454545,350
东北地区,0.86473029,0.809817629,0.918631579,0.611764706,0.729471033,2881
东北地区,0.843726236,0.767692308,0.915638298,0.900174216,0.5528125,993
东北地区,0.713068182,0.832427984,0.718518519,0.312698413,0.31910828,33774
东北地区,0.936842105,0.985252101,0.968666667,0.918338109,0.66763754,91250
东北地区,0.877876106,0.635750799,0.874545455,0.741645244,0.582758621,1027
东北地区,0.806896552,0.463726937,0.878723404,0.664955357,0.286419753,27319
东北地区,0.864678899,0.834113475,0.953539326,0.955772994,0.574476987,633
东北地区,0.822459893,0.195960784,0.825862069,0.544444444,0.172025723,32170
东北地区,0.870833333,0.96027668,0.950886076,0.924200913,0.673654391,16046
东北地区,0.691489362,0.679177215,0.828541667,0.895683453,0.655031447,0
东北地区,0.842236025,0.849765101,0.7734375,0.75625,0.556626506,1646
东北地区,0.870063694,0.635416667,0.894444444,0.919507187,0.828240741,703
东北地区,0.835114504,0.724390244,0.862765957,0.929923274,0.683408072,3824
东北地区,0.932997481,0.977206823,0.964808362,0.903240059,0.775660377,9587
东北地区,0.885858586,0.959598214,0.927916667,0.801583113,0.686996904,9625
东北地区,0.781987578,0.976340206,0.84,0.902770083,0.699335548,8256
东北地区,0.951268116,0.984573805,0.980397351,0.952364273,0.806306306,27097
东北地区,0.982060832,0.908013245,0.989901823,0.947565543,0.8556231,7888
东北地区,0.915605096,0.938085938,0.966463415,0.912654321,0.621406728,11772
东北地区,0.846460177,0,0.88828125,0,0,10953
东北地区,0.866438356,0.981156463,0.93875,0.66557971,0.559836066,8218
东北地区,0.894755245,0.9653125,0.959275362,0.900162602,0,22476
东北地区,0.954990584,0.957551963,0.979522059,0.942932862,0.81742671,23478
东北地区,0.894736842,0.977378641,0.97827957,0.878854626,0.581412639,4390
东北地区,0.812162162,0.931354839,0.918301887,0.932527473,0.561316872,1134
东北地区,0.849407115,0.942252964,0.889473684,0.742965779,0.580392157,4876
东北地区,0.897297297,0.875517241,0.961914894,0.51175225,0.469084629,329
东北地区,0.809202454,0.975308642,0.93244898,0.887058824,0.452195122,1518
东北地区,0.881028939,0.919623656,0.964705882,0.716119403,0.607718121,9994
东北地区,0.893314763,0.964840183,0.918300654,0.839401496,0.621052632,3591
东北地区,0.931439394,0.952192192,0.975338983,0.94598338,0.703904555,25084
东北地区,0.74537037,0.7775,0.764117647,0.834319527,0.612446352,359
东北地区,0.89040404,0.947838983,0.974459459,0.905479452,0.675623269,1813
东北地区,0.902836879,0.95035461,0.964347826,0.88028169,0.530651341,11930
东北地区,0.890666667,0.911456311,0.900481928,0.777777778,0.623321555,16309
东北地区,0.964356436,0.872637363,0.97127572,0.970257827,0.746323529,12612
东北地区,0.824215247,0.72966805,0.898148148,0.725098039,0.472258065,3374
东北地区,0.813888889,0.704712644,0.873478261,0.636805556,0.311864407,2046
东北地区,0.959453303,0.738414634,0.974636015,0.515625,0,16782
东北地区,0.845847751,0.730869565,0.852995392,0.871398305,0.687089468,4002
东北地区,0.920179372,0.935333333,0.967142857,0.908243728,0.598578199,42696
东北地区,0.84695122,0.958666667,0.979473684,0.870108696,0.676576577,14798
东北地区,0.540740741,0.441052632,0.656666667,0.369306931,0.269863014,5.46
东北地区,0.893532338,0.716911765,0.92925,0.659863946,0,105
东北地区,0.883458647,0.90248062,0,0,0,255
东北地区,0.931603774,0.984784946,0.959014085,0.890983607,0.544680851,19771
东北地区,0.949586777,0.553267327,0.963145161,0.562,0.634054054,0
东北地区,0.872670807,0.937832168,0.928,0.871341463,0.391509434,2964
东北地区,0.907092199,0.960610687,0.946463415,0.720093458,0.501754386,4995
东北地区,0.890869565,0.988880866,0.938241758,0.965178571,0.597580645,2745
东北地区,0.876851852,0.964603774,0.935797101,0.743537415,0.816788321,2980
东北地区,0.972937905,0.592954545,0.945238095,0.893817204,0.478688525,302
东北地区,0.898220641,0.910331754,0.981428571,0.939382239,0.641436464,29177
东北地区,0.852112676,0.890925926,0.929615385,0.922718053,0.641818182,1631
东北地区,0.921311475,0.957025316,0.937936508,0.90802139,0.839071567,7745
东北地区,0.879133858,0.820983146,0.833333333,0.750813008,0.722900763,5316
东北地区,0.878899083,0.916788079,0.964117647,0.758507463,0.526963351,2695
东北地区,0.854,0.886623932,0.916470588,0.850972763,0.628220859,2189
东北地区,0.912121212,0.913387622,0.918613861,0.820132743,0.63256351,3252
东北地区,0.91740413,0.724947146,0.927149321,0.749450549,0,1122
东北地区,0.807377049,0.637130919,0.892333333,0.734405594,0.472020725,3476
东北地区,0.929104478,0.94560166,0.92944,0.890268456,0.565090909,30276
东北地区,0.87037037,0.988781362,0.933214286,0.895027624,0.760893855,7159
东北地区,0.857553957,0.989348442,0.91597561,0.932840237,0.83583691,4795
东北地区,0.824074074,0.887848101,0.837857143,0.712389381,0.742134831,3577
东北地区,0.912230216,0.957419355,0.962752294,0.892903226,0.62031746,4644
东北地区,0.878125,0.950328947,0.947096774,0.903030303,0.526200873,35250
东北地区,0.878787879,0.955785714,0.979774436,0.914345992,0.530731707,8974
东北地区,0.890909091,0.945582524,0.955422535,0.784455959,0.777743902,7050
东北地区,0.810497238,0.965347985,0.944,0.885365854,0.635202492,17331
东北地区,0.825179856,0.974196891,0.978125,0.935714286,0.648630137,11555
东北地区,0.786754967,0.89292517,0.897731959,0.670995671,0.749787234,166
东北地区,0.857201646,0.947991803,0.922037037,0.773,0.715172414,218
东北地区,0.9,0.968819444,0.944597701,0.868421053,0.591544118,532
东北地区,0.860625,0.966696429,0.954776119,0.858076923,0.596750903,15478
东北地区,0.884536082,0.909220779,0.860215054,0.907073955,0.600643087,2688
东北地区,0.800653595,0.929657534,0.6375,0.71978022,0.477290837,5060
东北地区,0.910897436,0.964078947,0.950662252,0.881587302,0.698996656,8059
东北地区,0.942156863,0.961423611,0.973444444,0.896610169,0.6899729,4770
东北地区,0.907114625,0.98084507,0.877419355,0.740549828,0.771764706,7215
东北地区,0.841666667,0.911,0,0.920851064,0,4300
东北地区,0.887027027,0.931444043,0.884324324,0.883238636,0.743142857,8407
东北地区,0.904501608,0.899649682,0.9564,0.922515213,0.695991091,20579
东北地区,0.915057915,0.96291498,0.984677419,0.895555556,0.683769634,3364
东北地区,0.740566038,0.891091703,0.908965517,0.625766871,0.751578947,1170
东北地区,0.852767528,0.830040323,0.871544715,0.845126354,0.564596273,2853
东北地区,0.866666667,0.821106719,0.912674419,0.820325203,0.729521277,2425
东北地区,0,0,0,0,0,0
东北地区,0,0,0,0,0,0
东北地区,0,0,0,0,0,0
东北地区,0,0,0,0,0,0
东北地区,0,0,0,0,0,0
东北地区,0,0,0,0,0,0
东北地区,0,0,0,0,0,0
东北地区,0.889173789,0.861875,0.937459016,0.960200669,0.614035088,39309
东北地区,0.809933775,0.891166181,0.839090909,0.569230769,0.738983051,10775
东北地区,0.89870801,0.920236842,0.947021277,0.842105263,0.779510022,975
东北地区,0.922587719,0.976530612,0.957151899,0.980662983,0.775796178,27717
东北地区,0.890144928,0.898580247,0.939090909,0.951945854,0.630416667,28425
东北地区,0.872222222,0.85487069,0.944761905,0.9525,0.968285714,7177
东北地区,0.884210526,0.79038961,0.88952381,0.898319328,0.708391608,2113
东北地区,0.886924939,0.892435897,0.937207207,0.943697479,0.654355401,6468
东北地区,0,0,0,0,0,0
东北地区,0.923198594,0.921353135,0.915333333,0.9,0.722653722,79.6
东北地区,0.871428571,0.956167247,0.957398374,0.67414966,0.650997151,1534
东北地区,0.952058111,0.941494845,0.969668246,0.956043956,0.59378882,48800
东北地区,0.801,0.955176991,0.855121951,0,0,213
东北地区,0.89790795,0.954221453,0.920612245,0.817889908,0.791494845,5582
东北地区,0.881617647,0.929014925,0.96,0.954040404,0.640163934,8025
东北地区,0.869306931,0.958932384,0.916111111,0.914876033,0.591221374,1175
东北地区,0,0,0,0,0,0
东北地区,0.870498084,0.887913386,0.909016393,0.761454545,0.677033493,4904
东北地区,0.854054054,0.767005988,0,0,0,13724
东北地区,0.895909091,0.938618421,0,0,0,3367
东北地区,0.893710692,0.861164021,0.509090909,0.515044248,0.533888889,1758
东北地区,0.814222222,0.827407407,0,0.75828877,0,1729
东北地区,0.772625698,0.778119048,0.903636364,0.608115942,0,1300
东北地区,0,0,0,0,0,0
东北地区,0.896173469,0.879575893,0.905042017,0.697131148,0.643773585,268
东北地区,0.873643411,0.915172414,0.73877551,0.582706767,0.478169014,606
东北地区,0,0,0,0,0,0
东北地区,0.864015152,0.866236934,0.920649351,0.778333333,0.726511628,2233
东北地区,0.921362229,0.922311558,0.943636364,0.907172996,0.705116279,3424
东北地区,0.840978593,0.681223022,0.875221239,0.648466258,0.586904762,4303
